url,email_text,label
https://uk.paying-xo.vip/i,,1
https://ipfs.io/ipfs/bafybeigoyvszots3pskeukfhopex7sg27scvpdiojv5bz5mqfc7k4hzdim,,1
https://uk.paying-xi.vip/index.html,,1
http://sbufv9gw.myveroangel.com/q7ugzulo/,,1
http://try2790.myveroangel.com/2m4fvwc/,,1
http://cgvdarybd2oyxj.myveroangel.com/vx/,,1
http://e8ksbbrsdr76.myveroangel.com/un/,,1
http://wl2f4ziqev.myveroangel.com/msipvq2b/,,1
http://secure2362.myveroangel.com/0wttbjly48xgrm/,,1
http://4sywsgjbxgms.myveroangel.com/2r15h72/,,1
http://ji4g4sn4d.myveroangel.com/,,1
http://get49808.myveroangel.com/vz77qh4/,,1
http://t9bx99vhxn6beq.myveroangel.com/nn0h5bg7v4ws4dgf/,,1
http://3ihzqvwffp9bnw.myveroangel.com/ks1931z5q03lh3/,,1
http://promo5012.myveroangel.com/kn7brcyp7n/,,1
http://api7676.myveroangel.com/xk2xp/,,1
http://wt4k5u9p5.myveroangel.com/rw29273qxh/,,1
http://5maa3fka8mravrz.myveroangel.com/pg5if51e0btf3hw1/,,1
http://gqa6l9d45.myveroangel.com/mbc1vaacth60/,,1
http://7ef7bw2pag.myveroangel.com/mnksjn6gu/,,1
http://aboqrpq2a1gu.myveroangel.com/82eaim481agel/,,1
http://news2493.myveroangel.com/i/,,1
http://99cwyd48g3f.myveroangel.com/4e4crkue/,,1
http://avgm8ts2951wv.myveroangel.com/zgptcl/,,1
http://c2cmgmn6710ib.myveroangel.com/8215qft91nh41z98/,,1
http://portal76133.myveroangel.com/w3/,,1
http://t-1540.myveroangel.com/4kycb9m/,,1
https://uk.paying-cp.vip/index.html,,1
https://uk.paying-cv.vip/index.html,,1
http://www.imtokenflp.com/,,1
http://www.assistance-amelienligne.com/,,1
https://uk.paying-xs.vip/index.html,,1
http://0ezfkz567ij8.myveroangel.com/6tfrj/,,1
http://w8x1kvtt36yydeh4.myveroangel.com/,,1
http://huz9orc9i980p.myveroangel.com/ey8kjj5eh/,,1
http://j-6613.myveroangel.com/,,1
http://kliwvnpcjgsnc.myveroangel.com/cx9/,,1
http://o-195.myveroangel.com/,,1
http://m2q79cd9b1rth.myveroangel.com/4bcx/,,1
http://j-8825.myveroangel.com/memewwk6u/,,1
http://w7m23a12v6ymp5.myveroangel.com/6rblu45i/,,1
http://media62803.myveroangel.com/q08tyc7el5rg9/,,1
http://miaispagi.myveroangel.com/bxpj0mtafrjcuw7g/,,1
http://u5e6omu5gyc.myveroangel.com/8jr9e0tkcrrtm/,,1
http://c8s0jryfq.myveroangel.com/1mgrnysufyju/,,1
http://info65982.myveroangel.com/3v6rjmloeib/,,1
http://tsfa28u92p7ys.myveroangel.com/5ha0mhk/,,1
http://get9200.myveroangel.com/,,1
http://m3gh8pks27m7y8p.myveroangel.com/0fn07kbe/,,1
http://ys1cefjj7otbvpq.myveroangel.com/u0fg/,,1
http://oq9o6vvlalgmzy0.myveroangel.com/iukyibxoi64jlh7f/,,1
http://news11228.myveroangel.com/gx/,,1
http://rba0g3ulam4.myveroangel.com/pdbzkp561/,,1
http://lafoiunrtyui.dynv6.net/FORT/fryob/,,1
http://zqhkhg53k694u.myveroangel.com/fz3m83rrrv5idwby/,,1
http://api6071.myveroangel.com/ajdodgaumb1wu/,,1
http://tffy8msjv8v.myveroangel.com/,,1
http://view20291.myveroangel.com/fph2pn9gr/,,1
http://3g7bpzafzsvinjk5.myveroangel.com/5tjl2hx9hlni/,,1
http://vzr1punb23u.myveroangel.com/lyr0dyi864tkt91/,,1
https://www.apple.pay-devices.com/,,1
http://idmsa-icloud.apple.pay-devices.com/unlink,,1
http://cvvc.flazio.com/,,1
https://roblox.cd/users/4439805428/profile,,1
https://mobiltex.cyou/,,1
https://ipfs.io/ipfs/bafkreiffpi7p4fhcppmbcpsptgv36ktxofbczaj662tkwwknxmihotxf6u,,1
http://news77674.myveroangel.com/p3m5/,,1
http://nb5570xlfay7.myveroangel.com/qe10ht628k1eyr/,,1
http://nom88u1qzg.myveroangel.com/xpp8hp8zfcs3dg/,,1
http://83ioh5pycuz8fb.myveroangel.com/w7hh433kp363q/,,1
http://click2124.myveroangel.com/iai1w7szfpwtlsv/,,1
https://gemini.shihuibei123.tk/,,1
http://b25vvv.com/fish/202,,1
http://bet73047.com/fish/76,,1
http://bet73047.com/fish/29,,1
https://gebl.939319.xyz/,,1
http://d-1966.myveroangel.com/s19k7/,,1
http://tk4hdpegx.myveroangel.com/od3q91uw176ic12/,,1
http://nhyc8mu0bxnl6.myveroangel.com/ej8j/,,1
http://promo9771.myveroangel.com/czfseoqybdat/,,1
http://bnicydmybf06gx.myveroangel.com/7hkwnuwokdnx9/,,1
http://g9eoam5o.myveroangel.com/f6mc9w4xho19u5v/,,1
http://media3017.myveroangel.com/hns/,,1
http://tm4gzgbc.myveroangel.com/kivs7esbkmh/,,1
http://www.fl9h2.com/,,1
https://drachengas.jenikgroup.sbs/,,1
http://4piovlpsd4szzfr.myveroangel.com/gckik5hy14hk7/,,1
http://491r0bht0dt4i2l.myveroangel.com/g5jsbc/,,1
http://portal20917.myveroangel.com/lm23xeqfm/,,1
http://02dnjk931015.myveroangel.com/j8vhnukkwbl/,,1
http://p58hgmdwq.myveroangel.com/8gqnwh6ix6h3/,,1
http://8x0j075fcg3eo.myveroangel.com/fynn1n3oin8pl/,,1
http://media6150.myveroangel.com/1ml4ls8g/,,1
http://track3026.myveroangel.com/,,1
http://mizknb84.myveroangel.com/4akh8wc1c032w2/,,1
http://w0g2fh6q9389jtg.myveroangel.com/xe37kct4zfifkm/,,1
http://vd90w9vc1m.myveroangel.com/it6pwp/,,1
http://zwjow5b09s28o.myveroangel.com/1sqxgjiqnu25ko6/,,1
http://mail-special.myveroangel.com/t74etyb64l2d0r/,,1
http://www.amfcuonline.graduatecommunications.com/otp.html,,1
https://thesquirreltales.com/redirect/index.html,,1
http://xq7jvwqaq53w5a9.duckdns.org/ja/,,1
http://xq7jvwqaq53w5a9.duckdns.org/en/,,1
https://globetechgroupco.com/LDS/alwadallah.html,,1
https://www.oclim.sbs/,,1
http://kuccooienlegig.godaddysites.com/,,1
http://track-online.myveroangel.com/xsgcrf/,,1
http://qj8exzpsgvw.myveroangel.com/7whj4bng3dv0/,,1
http://jo7ze68sk7gswnn.myveroangel.com/6jsr8wt/,,1
http://www.nourishingrose.k9campusolympic.com/,,1
http://bet67365.co/fish/173,,1
http://m.bet67365.co/fish/61,,1
http://bet67365.co/promo,,1
http://m.bet67365.co/fish/172,,1
http://m.bet67365.co/about/us,,1
http://bet67365.co/about/us,,1
http://m.bet67365.co/fish/173,,1
http://amexss.tokyotam.com/,,1
http://rfvdne6na.myveroangel.com/qdiys/,,1
http://e-7411.myveroangel.com/rzh0/,,1
http://f3c6o6ktm6i5u5x6.myveroangel.com/ft4wgs5wbhow/,,1
https://led-net1-9cjf.vercel.app/,,1
http://www.led-net1-9cjf.vercel.app/,,1
https://uk.paying-xa.vip/index.html,,1
https://uk.paying-xp.vip/index.html,,1
https://uk.paying-xf.vip/index.html,,1
https://uk.paying-cj.vip/index.html,,1
https://uk.paying-ba.vip/index.html,,1
https://www.imtokencom.com/,,1
https://yreotq.cn/Login/,,1
https://uk.paying-cc.vip/index.html,,1
https://uk.paying-ca.vip/index.html,,1
http://wnf03vau68hjg59m.myveroangel.com/ncvxdv48purac/,,1
http://2re52nnu49u.myveroangel.com/mrz9apkui59l/,,1
http://cdn1472.myveroangel.com/ldm21cqlt18qekst/,,1
http://kkuikoinlogin.webflow.io/,,1
https://uk.paying-cy.vip/index.html,,1
https://zzgzny.cn/Login/,,1
http://tds-ca-dpm-prod-live-frontend.tdse.now.hclsoftware.cloud/,,1
http://learn-start-io-trezor.typedream.app/,,1
https://uk.paying-cq.vip/index.html,,1
http://trezor-io-start-cloud-web-start.typedream.app/,,1
https://uk.paying-lg.vip/index.html,,1
https://uk.paying-lv.vip/index.html,,1
https://uk.paying-lk.vip/index.html,,1
https://beautiful-moxie-02f115.netlify.app/authl.html,,1
https://f1-mai3.s3.us-west-1.amazonaws.com/index.html,,1
https://souki.vn/.e/9/emailprovider/signin/yahoo.php/yahoo_files/resources.htm,,1
https://broken-boat-a8ba.hsjdgg8.workers.dev/login-instagram?chatId=8466013089,,1
https://broken-boat-a8ba.hsjdgg8.workers.dev/login-instagram.html?chatId=8466013089,,1
https://basvuruolustur.com/giris,,1
https://whattps.com/main.html,,1
https://govauinboxservice-online.com/,,1
http://smlnvwuahdu55p.myveroangel.com/zisrze1vrk5v/,,1
http://b-6974.myveroangel.com/b/,,1
http://3majiyybn2.myveroangel.com/cr37vvq1znf7qa/,,1
http://geminiyulogink.godaddysites.com/,,1
